"Season","TeamName","Off_1","RankOff_1","Off_2","RankOff_2","Off_3","RankOff_3","Def_1","RankDef_1","Def_2","RankDef_2","Def_3","RankDef_3"
2019,"Nevada",21.226588321704,55,46.052148365773,280,32.721263312523,147,16.5198237885463,290,48.6343612334802,211,34.7577092511013,78
2019,"New Hampshire",13.2333767926988,350,40.4172099087353,347,46.3494132985658,1,20.48,81,49.6,176,29.92,248
2019,"New Mexico",21.7521367521368,36,42.4786324786325,335,35.7692307692308,81,19.817199833818,104,52.0149563772331,74,28.1678437889489,300
2019,"New Mexico St.",17.7595628415301,227,46.2919594067135,275,35.9484777517564,75,19.0985130111524,144,48.1412639405204,233,32.7602230483271,143
2019,"New Orleans",20.6947890818859,72,55.1861042183623,30,24.1191066997519,339,22.158273381295,36,52.0863309352518,70,25.7553956834532,340
2019,"Niagara",19.9741156169111,112,45.7290767903365,293,34.2968075927524,115,14.4736842105263,343,51.4802631578947,92,34.0460526315789,103
2019,"Nicholls St.",14.3974960876369,336,41.6275430359937,339,43.9749608763693,5,19.9121522693997,102,55.6368960468521,10,24.4509516837482,349
2019,"Norfolk St.",21.6182048040455,40,45.7648546144121,291,32.6169405815424,149,22.468085106383,29,43.5744680851064,332,33.9574468085106,106
2019,"North Alabama",19.0751445086705,163,47.8192327903311,219,33.1056227009984,134,20.6166589967786,75,49.9769903359411,159,29.4063506672803,271
2019,"North Carolina",17.5137584978958,244,52.1851731952088,85,30.3010683068954,224,16.464339908953,292,45.9028831562974,290,37.556904400607,27
2019,"North Carolina A&T",16.8704156479218,275,53.2029339853301,68,29.9266503667482,235,18.8398849472675,158,51.9654841802493,77,29.1946308724832,275
2019,"North Carolina Central",19.1923990498812,153,52.7315914489311,74,28.0760095011876,272,17.8807947019868,221,55.1561021759697,13,26.9631031220435,322
2019,"North Carolina St.",16.2387231089521,298,53.3657182512144,64,30.3955586398334,217,21.6510903426791,44,53.1152647975078,47,25.2336448598131,345
2019,"North Dakota",15.4475982532751,316,51.6375545851528,103,32.9148471615721,140,18.3434959349593,189,54.6747967479675,21,26.9817073170732,321
2019,"North Dakota St.",18.7736245275095,183,41.1591768164637,342,40.0671986560269,17,15.5419222903885,322,53.4151329243354,34,31.0429447852761,202
2019,"North Florida",14.3044619422572,338,47.7690288713911,221,37.9265091863517,45,18.212478920742,199,57.2512647554806,5,24.5362563237774,348
2019,"North Texas",15.8572844400396,307,49.0584737363726,178,35.0842418235877,100,21.2909942738157,55,48.4122852680895,217,30.2967204580947,232
2019,"Northeastern",18.5647425897036,191,43.0577223088924,331,38.3775351014041,36,16.3757273482959,296,54.4472152950956,23,29.1770573566085,278
2019,"Northern Arizona",19.1423519009726,159,46.5075154730327,267,34.3501326259947,114,15.9450457951707,311,48.2098251457119,226,35.8451290591174,56
2019,"Northern Colorado",18.6763372620127,184,44.8776065276519,303,36.4460562103354,67,16.5487977369165,288,55.4455445544554,11,28.005657708628,303
2019,"Northern Illinois",15.5982905982906,314,56.0683760683761,19,28.3333333333333,265,20.409943305713,84,41.7793283907545,347,37.8107283035325,22
2019,"Northern Iowa",17.3274596182085,253,44.640234948605,304,38.0323054331865,41,18.6079545454545,171,50.5681818181818,125,30.8238636363636,212
